"FY","PD","ALLOC_XFER_AGENCY","AID","MAIN_ACCT","SUB_ACCT","COMPOUND_KEY","PARK","PARK_NAME","RECORD_UPDATE_TS","FILE_UPDATE_TS"
"2024","09","","070","0404","","PB2018024400400000015","5ZD2EVTXR35","CAS - Field Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0404","","PB2018024400400000016","5ZD2EVTXR36","CAS - Basic and In-Service Training and Professional Development","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0404","","PB2018024400400000801","5ZD2EVTXRQ9","Operating Expenses (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0404","","PB2022024400400000017","5UX23DC0UQ5","Protective Countermeasures","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0404","","PB2022024400400000018","5UX23DC0UQ6","Support for Computer Forensics Training","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0404","","PB2023024400400000001","5WL20H7Y65V","Mission Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0404","","PB2023024400400000002","5WL20H7Y65W","Protective Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0404","","PB2023024400400000003","5WL20H7Y65X","Field Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0404","","PB2023024400400000004","5WL20H7Y660","Basic and In-Service Training and Professional Development","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0405","","PB2018024400405000304","5ZD2EVUCHTY","Mandatory-DC Annuity","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0407","","PB2018024300407000001","5ZD28FRCJJV","Citizenship and Immigration Services (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0408","","PB2021024300408000001","5TB1XRDWWBR","Citizenship and Integration Grant Program","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0410","","PB2018024450410000001","5ZD2Y5WAPM1","CAS - Aviation Screening Infrastructure","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0410","","PB2018024450410000002","5ZD2Y5WAPM2","CAS - Infrastructure for Other Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0410","","PB2018024450410000003","5ZD2Y5WAPM3","CAS - Mission Support Assets and Infrastructure","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0410","","PB2018024450410000004","5ZD2Y5WAPM4","CAS - Aviation Security Capital Fund (mandatory)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0410","","PB2020024450410000005","5RN2CDNBAGL","Reimbursable","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0411","","PB2018024850411000001","5ZD3A2AXE9F","CAS - Federal, State, Local, Territorial, and Tribal Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0411","","PB2018024850411000002","5ZD3A2AXE9G","CAS - Securing the Cities","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0411","","PB2019024850411000003","5Q13766GNNP","Capability Building","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0411","","PB2021024850411000004","5TB31DVH8Y8","Training, Exercises, and Readiness","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0411","","PB2021024850411000005","5TB31DVH8Y9","Securing the Cities","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0411","","PB2021024850411000006","5TB31DVH8YA","Biological Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0411","","PB2022024850411000801","5UX2WHR0YLV","Reimbursable program activity - Medical Screening","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0412","","PB2018024650412000001","5ZD2V44PUZH","CAS - Cybersecurity","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0412","","PB2018024650412000002","5ZD2V44PUZY","CAS - Emergency Communications","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0412","","PB2018024650412000003","5ZD2V44PUZJ","CAS - Biometric Identity Management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0412","","PB2018024650412000004","5ZD2V44PUZK","CAS - Integrated Operations Assets and Infrastructure","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0412","","PB2018024650412000005","5ZD2V44PUZL","CAS - Infrastructure Protection","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0412","","PB2023024650412000006","5WL2GNGA9RS","CAS - Construction Facilities and Improvements","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0413","","PB2018024700413000001","5ZD30C6DWP7","CAS - Grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0413","","PB2018024700413000002","5ZD30C6DWP8","CAS - Education, Training, and Exercises (incl USFA)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0413","","PB2019024700413000801","5Q12VG1V8SX","Federal Assistance (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0414","","PB2018024700414000001","5ZD30C6GH8D","CAS - Operational Communications/Information Technology","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0414","","PB2018024700414000002","5ZD30C6GH8E","CAS - Construction and Facility Improvements","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0414","","PB2018024700414000003","5ZD30C6GH8F","CAS - Mission Support Assets and Infrastructure","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0414","","PB2025024700414000801","61V2E591FTJ","Procurement, Construction, and Improvements (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0415","","PB2018024800415000001","5ZD36S9Z2QL","CAS - Laboratory Facilities","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0415","","PB2021024800415000001","5TB2W5U7V1B","Laboratory Facilities","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0500","","PB2018024700500000001","5ZD30CCVANJ","Flood Hazard Mapping and Risk Analysis","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2018024580530000001","5ZD2QKBD70D","Headquarters M&A","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2018024580530000002","5ZD2QKBD70E","Border Security, at POEs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2018024580530000003","5ZD2QKBD70F","Border Security, between POEs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2018024580530000004","5ZD2QKBD70G","CAS - Mission Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2018024580530000005","5ZD2QKBD70H","CAS - Border Security Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2018024580530000006","5ZD2QKBD70Y","CAS - Trade and Travel Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2018024580530000007","5ZD2QKBD70J","CAS - Integrated Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2018024580530000801","5ZD2QKBD7NV","Reimbursable activity","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2018024580530000802","5ZD2QKBD7NW","Border Security at POE","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2020024580530000802","5RN2KS2DQYE","MPF","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0503","","PB2022024580530000008","5UX2F1REANY","Harbor Maintenance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0504","","PB2018024550540000001","5ZD2ZMB6YC1","Immigration and Customs Enforcement (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0504","","PB2018024550540000002","5ZD2ZMB6YC2","CAS - Mission Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0504","","PB2018024550540000003","5ZD2ZMB6YC3","CAS - Office of the Principal Legal Advisor","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0504","","PB2018024550540000004","5ZD2ZMB6YC4","CAS - Homeland Security Investigations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0504","","PB2018024550540000005","5ZD2ZMB6YC5","CAS - Enforcement and Removal Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0504","","PB2018024550540000801","5ZD2ZMB6J1J","Immigration and Customs Enforcement (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0508","","PB2018024450550000001","5ZD2Y68QWCP","Aviation Security (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0508","","PB2018024450550000002","5ZD2Y68QWCQ","CAS - Mission Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0508","","PB2018024450550000003","5ZD2Y68QWCR","CAS - Aviation Screening Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0508","","PB2018024450550000004","5ZD2Y68QWCS","CAS - Other Operations and Enforcement","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0508","","PB2018024450550000005","5ZD2Y68QWCT","CAS - Aviation Security Capital Fund (Mandatory)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0508","","PB2018024450550000801","5ZD2Y68QX29","Aviation Security (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0509","","PB2018024490509000001","5ZD2KQ6XF9B","Law Enforcement Training","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0509","","PB2018024490509000002","5ZD2KQ6XF9C","Management and Administration","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0509","","PB2018024490509000003","5ZD2KQ6XF9D","Accreditation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0509","","PB2018024490509000004","5ZD2KQ6XF9E","CAS - Mission Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0509","","PB2018024490509000005","5ZD2KQ6XF9F","CAS - Law Enforcement Training","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0509","","PB2018024490509000801","5ZD2KQ6XFWT","Salaries and expenses (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0509","","PB2020024490509000003","5RN2EXW003T","CAS - Minor Construction and Maintenance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0509","","PB2020024490509000801","5RN2EXW00RB","Operations and Support (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0510","","PB2018024490510000001","5ZD2KQ71XQH","CAS - Construction and Facility Improvements","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0510","","PB2018024490510000002","5ZD2KQ71XQY","Acquisitions, Construction, Improvements and Related Expenses (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0510","","PB2018024490510000801","5ZD2KQ720G1","Acquisitions, Construction, Improvements and Related Expenses (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0510","","PB2020024490510000001","5RN2EXW2YKX","CAS - Procurement, Construction, and Improvements (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0510","","PB2020024490510000801","5RN2EXW2JAH","Procurement, Construction, and Improvements (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0511","","PB2018024700560000001","5ZD30CHDX05","Assistance to Firefighter Grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0511","","PB2018024700560000002","5ZD30CHDX06","Emergency Management Performance Grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0511","","PB2018024700560000003","5ZD30CHDX07","State and Local Program Grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0511","","PB2018024700560000004","5ZD30CHDX08","Education, Training, and Exercises","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0511","","PB2018024700560000005","5ZD30CHDX09","Port Security Grant Program","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0511","","PB2018024700560000006","5ZD30CHDX0A","Transit Security Grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0511","","PB2018024700560000008","5ZD30CHDX0C","Urban Area Security Initiative","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0511","","PB2018024700560000009","5ZD30CHDX0D","Counter Violent Extremism","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0521","","PB2018024650521000001","5ZD2V4CV7QP","System development and deployment","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0521","","PB2018024650521000801","5ZD2V4CV8G9","Reimbursable system development and deployment","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2018024580530000001","5ZD2QKBD70D","Headquarters M&A","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2018024580530000002","5ZD2QKBD70E","Border Security, at POEs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2018024580530000003","5ZD2QKBD70F","Border Security, between POEs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2018024580530000004","5ZD2QKBD70G","CAS - Mission Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2018024580530000005","5ZD2QKBD70H","CAS - Border Security Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2018024580530000006","5ZD2QKBD70Y","CAS - Trade and Travel Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2018024580530000007","5ZD2QKBD70J","CAS - Integrated Operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2018024580530000801","5ZD2QKBD7NV","Reimbursable activity","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2018024580530000802","5ZD2QKBD7NW","Border Security at POE","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2020024580530000802","5RN2KS2DQYE","MPF","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0530","","PB2022024580530000008","5UX2F1REANY","Harbor Maintenance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0531","","PB2018024580531000001","5ZD2QKBFPHJ","COPPS","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0531","","PB2018024580531000003","5ZD2QKBFPHL","ACE","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0531","","PB2018024580531000004","5ZD2QKBFPHM","Salaries and Expenses","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0531","","PB2018024580531000005","5ZD2QKBFPHN","Automated Targeting Systems","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0531","","PB2018024580531000006","5ZD2QKBFPHZ","No Year Carryover","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0531","","PB2018024580531000801","5ZD2QKBFQ73","Reimbursable activity","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2018024580532000002","5ZD2QKBYA0Q","Program Oversight","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2018024580532000003","5ZD2QKBYA0R","Facilities Construction and Sustainment","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2018024580532000006","5ZD2QKBYA0U","Construction Carryover","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2018024580532000007","5ZD2QKBYA0V","CAS - Mission Support Assets and Infrastructure","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2018024580532000008","5ZD2QKBYA0W","CAS - Border Security Assets and Infrastructure","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2018024580532000009","5ZD2QKBYA0X","CAS - Trade and Travel Assets and Infrastructure","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2018024580532000010","5ZD2QKBYA10","CAS - Integrated Operations Assets and Infrastructure","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2018024580532000011","5ZD2QKBYA11","CAS - Operational Communications/Information Technology","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2018024580532000012","5ZD2QKBYA12","CAS - Construction and Facility Improvements","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","070","0532","","PB2021024580532000801","5TB2HVW24WX","Procurement, Construction, and Improvements (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
