YEAR,AGENCY_ID,ALLOC_ID,ACCOUNT,PA_CODE,PA_NAME,FYQ
2016,014,,8369,0016,Coastal Resilience Fund,FY2018Q1
2016,014,,8369,0804,Leadership and Administration,FY2018Q1
2016,014,,8369,0806,Office of Natural Resources Revenue,FY2018Q1
2016,014,,5003,0001,Mineral Leasing and Associated Payments (Direct),FY2018Q1
2016,014,,5134,0001,Mineral Leasing and Associated Payments (Direct),FY2018Q1
2016,014,,5045,0001,"National Petroleum Reserve, Alaska (Direct)",FY2018Q1
2016,014,,5248,0001,"Leases of Lands Acquired for Flood Control, Navigation, and Alli (Direct)",FY2018Q1
2016,014,,5243,0001,"National Forests Fund, Payment to States (Direct)",FY2018Q1
2016,014,,5574,0001,"Geothermal Lease Revenues, Payment to Counties (Direct)",FY2018Q1
2016,014,,5535,0001,States Share from Certain Gulf of Mexico Leases (Direct),FY2018Q1
2016,014,,2010,0001,Scholarships,FY2018Q1
2016,014,,5670,0001,Land Purchases,FY2018Q1
2016,014,,5670,0003,Administration,FY2018Q1
2016,014,,0415,0001,Federal services assistance,FY2018Q1
2016,014,,0415,0101,"Palau Compact Extension, mandatory",FY2018Q1
2016,014,,0415,0201,Assistance to the Marshall Islands,FY2018Q1
2016,014,,0415,0202,Assistance to the Federated States of Micronesia,FY2018Q1
2016,014,,0415,0204,Compact Impact,FY2018Q1
2016,014,,0415,0205,Judical Training/FEMA,FY2018Q1
2016,014,,0415,0801,Compact of Free Association (Reimbursable),FY2018Q1
2016,014,,0416,0001,Federal services assistance,FY2018Q1
2016,014,,0416,0101,"Palau Compact Extension, mandatory",FY2018Q1
2016,014,,0416,0201,Assistance to the Marshall Islands,FY2018Q1
2016,014,,0416,0202,Assistance to the Federated States of Micronesia,FY2018Q1
2016,014,,0416,0204,Compact Impact,FY2018Q1
2016,014,,0416,0205,Judical Training/FEMA,FY2018Q1
2016,014,,0416,0801,Compact of Free Association (Reimbursable),FY2018Q1
2016,014,,0418,0001,Advance payments to Guam of estimated U.S. income tax collections,FY2018Q1
2016,014,,0418,0002,Advance payments to the Virgin Islands of estimated U.S. excise tax collections,FY2018Q1
2016,014,,0412,0009,Office of Insular Affairs,FY2018Q1
2016,014,,0412,0010,Technical assistance,FY2018Q1
2016,014,,0412,0015,Coral reef initiative,FY2018Q1
2016,014,,0412,0017,Maintenance assistance fund,FY2018Q1
2016,014,,0412,0018,American Samoa operations grants,FY2018Q1
2016,014,,0412,0019,Brown Treesnake,FY2018Q1
2016,014,,0412,0021,Empowering Insular Communities,FY2018Q1
2016,014,,0412,0031,Compact Impact Discretionary,FY2018Q1
2016,014,,0412,0101,"Covenant grants, mandatory",FY2018Q1
2016,014,,4163,0713,Payment of interest to Treasury,FY2018Q1
2016,014,,4163,0743,Interest on downward reestimates,FY2018Q1
2016,014,,0107,0001,Salaries and Expenses (Direct),FY2018Q1
2016,014,,0107,0801,Salaries and Expenses (Reimbursable),FY2018Q1
2016,014,,0101,0001,Salaries and Expenses (Direct),FY2018Q1
2016,014,,0101,0801,Salaries and Expenses (Reimbursable),FY2018Q1
2016,014,,0104,0001,Salaries and Expenses (Direct),FY2018Q1
2016,014,,0104,0801,Salaries and Expenses (Reimbursable),FY2018Q1
2016,014,,0120,0001,"Program operations, support, and improvements",FY2018Q1
2016,014,014,0120,0001,"Program operations, support, and improvements",FY2018Q1
2016,014,,0120,0002,Executive direction,FY2018Q1
2016,014,014,0120,0002,Executive direction,FY2018Q1
2016,014,,5265,0001,Tribal Special Fund (Direct),FY2018Q1
2016,014,,8030,0001,Tribal Trust Fund (Direct),FY2018Q1
2016,014,,0118,0801,Salaries and Expenses (Reimbursable),FY2018Q1
2016,014,,5141,0001,"National Indian Gaming Commission, Gaming Activity Fees (Direct)",FY2018Q1
2016,014,,1114,0001,Payments in Lieu of Taxes (Direct),FY2018Q1
2016,014,,1121,0001,Remedial action,FY2018Q1
2016,014,014,1121,0001,Remedial action,FY2018Q1
2016,014,,1121,0801,Central Hazardous Materials Fund (Reimbursable),FY2018Q1
2016,014,014,1121,0801,Central Hazardous Materials Fund (Reimbursable),FY2018Q1
2016,014,,1618,0001,Damage assessments,FY2018Q1
2016,014,014,1618,0001,Damage assessments,FY2018Q1
2016,014,,1618,0002,Prince William Sound restoration,FY2018Q1
2016,014,014,1618,0002,Prince William Sound restoration,FY2018Q1
2016,014,,1618,0003,Other restoration,FY2018Q1
2016,014,014,1618,0003,Other restoration,FY2018Q1
2016,014,,1618,0004,Program management,FY2018Q1
2016,014,014,1618,0004,Program management,FY2018Q1
2016,014,,1618,0005,Onshore oil spill preparedness,FY2018Q1
2016,014,014,1618,0005,Onshore oil spill preparedness,FY2018Q1
2016,014,,5198,0001,Damage assessments,FY2018Q1
2016,014,014,5198,0001,Damage assessments,FY2018Q1
2016,014,,5198,0002,Prince William Sound restoration,FY2018Q1
2016,014,014,5198,0002,Prince William Sound restoration,FY2018Q1
2016,014,,5198,0003,Other restoration,FY2018Q1
2016,014,014,5198,0003,Other restoration,FY2018Q1
2016,014,,5198,0004,Program management,FY2018Q1
2016,014,014,5198,0004,Program management,FY2018Q1
2016,014,,5198,0005,Onshore oil spill preparedness,FY2018Q1
2016,014,014,5198,0005,Onshore oil spill preparedness,FY2018Q1
2016,014,,1119,0001,"Preparedness (Readiness, Facilities, and Fire Science)",FY2018Q1
2016,014,014,1119,0001,"Preparedness (Readiness, Facilities, and Fire Science)",FY2018Q1
2016,014,,1119,0004,Fire suppression operations,FY2018Q1
2016,014,014,1119,0004,Fire suppression operations,FY2018Q1
2016,014,,1119,0006,Fuels Management,FY2018Q1
2016,014,014,1119,0006,Fuels Management,FY2018Q1
2016,014,,1119,0007,Resilient Landscapes,FY2018Q1
2016,014,014,1119,0007,Resilient Landscapes,FY2018Q1
2016,014,,1119,0008,Burned area rehabilitation,FY2018Q1
2016,014,014,1119,0008,Burned area rehabilitation,FY2018Q1
2016,014,,1119,0801,Fire reimbursable,FY2018Q1
2016,014,014,1119,0801,Fire reimbursable,FY2018Q1
2016,014,014,1120,0001,"Preparedness (Readiness, Facilities, and Fire Science)",FY2018Q1
2016,014,014,1120,0004,Fire suppression operations,FY2018Q1
2016,014,014,1120,0006,Fuels Management,FY2018Q1
2016,014,014,1120,0007,Resilient Landscapes,FY2018Q1
2016,014,014,1120,0008,Burned area rehabilitation,FY2018Q1
2016,014,014,1120,0801,Fire reimbursable,FY2018Q1
2016,014,,1125,0001,"Preparedness (Readiness, Facilities, and Fire Science)",FY2018Q1
2016,014,014,1125,0001,"Preparedness (Readiness, Facilities, and Fire Science)",FY2018Q1
2016,014,,1125,0004,Fire suppression operations,FY2018Q1
2016,014,014,1125,0004,Fire suppression operations,FY2018Q1
2016,014,,1125,0006,Fuels Management,FY2018Q1
2016,014,014,1125,0006,Fuels Management,FY2018Q1
2016,014,,1125,0007,Resilient Landscapes,FY2018Q1
2016,014,014,1125,0007,Resilient Landscapes,FY2018Q1
2016,014,,1125,0008,Burned area rehabilitation,FY2018Q1
2016,014,014,1125,0008,Burned area rehabilitation,FY2018Q1
2016,014,,1125,0801,Fire reimbursable,FY2018Q1
2016,014,014,1125,0801,Fire reimbursable,FY2018Q1
2016,014,,4523,0001,Financial Business Mgmt System Business Integration Ofc,FY2018Q1
2016,014,,4523,0002,Service First,FY2018Q1
2016,014,,4523,0003,Cultural & Scientific Collections,FY2018Q1
2016,014,,4523,0004,Office Consolidation,FY2018Q1
2016,014,,4523,0005,DATA Act Compliance,FY2018Q1
2016,014,,4523,0801,DM Activities,FY2018Q1
2016,014,,4523,0802,Interior Business Center,FY2018Q1
2016,014,,4523,0804,Rebate Funding,FY2018Q1
2016,014,,4523,0805,Facilities,FY2018Q1
2016,014,,4523,0806,Unemployment and Worker's Compensation,FY2018Q1
2016,014,,4529,0801,Reimbursable Activity,FY2018Q1
2017,014,,0450,0002,Census of government,FY2018Q1
2017,014,,1125,0007,Resilient Landscapes,FY2018Q1
2017,014,,4523,0807,WCF Reimbursable Activities,FY2018Q1
2017,014,,5535,0001,States Share from Certain Gulf of Mexico Leases (Direct),FY2018Q1
2017,014,,5110,0801,Reimbursable program activity,FY2018Q1
2017,014,,2645,0801,Centennial Challenge (Reimbursable),FY2018Q1
2017,014,,1612,0801,Construction (Reimbursable),FY2018Q1
2017,014,,5020,0006,Sportsmen and Recreational Access,FY2018Q1
2017,014,,4079,0803,Land Management & Development,FY2018Q1
2017,014,,2636,0002,Crow Tribe,FY2018Q1
2017,014,,2636,0003,Taos Pueblo,FY2018Q1
2017,014,,2636,0004,Aamodt,FY2018Q1
2017,014,,2636,0005,Navajo-Gallup,FY2018Q1
2017,014,,2103,0801,Indian Land Consolidation  (Reimbursable),FY2018Q1
2017,014,,2303,0026,Duck Valley Reservation Water Rights Settlement,FY2018Q1
2017,014,,4415,0003,Interest supplement payments,FY2018Q1
2017,014,,8361,0001,"Gifts and Donations, Bureay of Indian Affais (Direct)",FY2018Q1
2017,014,,5884,0014,Payments to O&C counties under 1937 statute,FY2018Q1
2017,014,,5898,0015,Payments to CBWR counties under 1939 statute,FY2018Q1
2017,014,,1109,0806,Inspection fees,FY2018Q1
2017,014,,1109,0807,Grazing fees,FY2018Q1
2017,014,,1116,0002,Western Oregon Construction and Acquisition,FY2018Q1
2017,014,,8069,0005,Sikes Act,FY2018Q1
2017,014,,0787,0001,Fish and Wildlife,FY2018Q1
2017,014,,0787,0001,Program Administration,FY2018Q1
2017,014,,5174,0001,Title IV Interest on Investment,FY2018Q1
2017,014,,0120,0801,Reimbursable program activity,FY2018Q1
2017,014,,2301,0001,Education construction,FY2018Q1
2017,014,,2301,0002,Public safety and justice construction,FY2018Q1
2017,014,,2301,0003,Resource management construction,FY2018Q1
2017,014,,2301,0004,Other Program Construction,FY2018Q1
2017,014,,2301,0005,BOR Allocation Account,FY2018Q1
2017,014,,2301,0807,Construction (Reimbursable),FY2018Q1
2017,014,,2302,0001,Education construction,FY2018Q1
2017,014,,2302,0002,Public safety and justice construction,FY2018Q1
2017,014,,2302,0003,Resource management construction,FY2018Q1
2017,014,,2302,0004,Other Program Construction,FY2018Q1
2017,014,,2302,0005,BOR Allocation Account,FY2018Q1
2017,014,,2302,0807,Construction (Reimbursable),FY2018Q1
2017,014,,2364,0001,Education construction,FY2018Q1
2017,014,,2364,0002,Public safety and justice construction,FY2018Q1
2017,014,,2364,0003,Resource management construction,FY2018Q1
2017,014,,2364,0004,Other Program Construction,FY2018Q1
2017,014,,2364,0005,BOR Allocation Account,FY2018Q1
2017,014,,2364,0807,Construction (Reimbursable),FY2018Q1
2017,014,,2240,0007,Tribal Government,FY2018Q1
2017,014,,2303,0001,White Earth,FY2018Q1
2017,014,,2303,0025,Navajo Nation Water Resources Development Trust Fund,FY2018Q1
2017,014,,2633,0034,Crow Tribe Settlement Fund,FY2018Q1
2017,014,,2631,0001,White Mountain Apache Tribe Settlement Fund,FY2018Q1
2017,014,,2303,0027,Navajo Water Settlement,FY2018Q1
2017,014,,2303,0028,Under the reporting threshold,FY2018Q1
2017,014,,2303,0033,Taos Pueblo Water Development Fund,FY2018Q1
2017,014,,2303,0034,Aamodt,FY2018Q1
2017,014,,2623,0002,"Operation and maintenance, Indian irrigation systems",FY2018Q1
2017,014,,2623,0003,"Power systems, Indian irrigation projects",FY2018Q1
2017,014,,2623,0004,Alaska resupply program,FY2018Q1
2017,014,,2635,0002,"Operation and maintenance, Indian irrigation systems",FY2018Q1
2017,014,,2635,0003,"Power systems, Indian irrigation projects",FY2018Q1
2017,014,,2635,0004,Alaska resupply program,FY2018Q1
2017,014,,5240,0002,"Operation and maintenance, Indian irrigation systems",FY2018Q1
2017,014,,5242,0002,"Operation and maintenance, Indian irrigation systems",FY2018Q1
2017,014,,5242,0004,Alaska resupply program,FY2018Q1
2017,014,,5648,0002,"Operation and maintenance, Indian irrigation systems",FY2018Q1
2017,014,,5648,0003,"Power systems, Indian irrigation projects",FY2018Q1
2017,014,,5648,0004,Alaska resupply program,FY2018Q1
2017,014,,9925,0002,"Operation and maintenance, Indian irrigation systems",FY2018Q1
2017,014,,9925,0003,"Power systems, Indian irrigation projects",FY2018Q1
2017,014,,9925,0004,Alaska resupply program,FY2018Q1
2017,014,,5051,0001,Operations and maintenance,FY2018Q1
2017,014,,2100,0007,Tribal Government,FY2018Q1
2017,014,,2100,0008,Human services,FY2018Q1
2017,014,,2100,0009,Trust - Natural resources management,FY2018Q1
2017,014,,2100,0010,Trust - Real estate services,FY2018Q1
2017,014,,2100,0011,Education,FY2018Q1
2017,014,,2100,0012,Public safety and justice,FY2018Q1
2017,014,,2100,0013,Community and economic development,FY2018Q1
2017,014,,2100,0014,Executive direction and administrative services,FY2018Q1
2017,014,,2100,0807,Operation of Indian Programs (Reimbursable),FY2018Q1
2017,014,,2101,0007,Tribal Government,FY2018Q1
2017,014,,2101,0008,Human services,FY2018Q1
2017,014,,2101,0009,Trust - Natural resources management,FY2018Q1
2017,014,,2101,0010,Trust - Real estate services,FY2018Q1
2017,014,,2101,0011,Education,FY2018Q1
2017,014,,2101,0012,Public safety and justice,FY2018Q1
2017,014,,2101,0013,Community and economic development,FY2018Q1
2017,014,,2101,0014,Executive direction and administrative services,FY2018Q1
2017,014,,2101,0807,Operation of Indian Programs (Reimbursable),FY2018Q1
2017,014,,2369,0007,Tribal Government,FY2018Q1
2017,014,,2369,0008,Human services,FY2018Q1
2017,014,,2369,0009,Trust - Natural resources management,FY2018Q1
2017,014,,2369,0010,Trust - Real estate services,FY2018Q1
2017,014,,2369,0011,Education,FY2018Q1
2017,014,,2369,0012,Public safety and justice,FY2018Q1
2017,014,,2369,0013,Community and economic development,FY2018Q1
2017,014,,2369,0014,Executive direction and administrative services,FY2018Q1
2017,014,,2369,0807,Operation of Indian Programs (Reimbursable),FY2018Q1
2017,014,,3920,0007,Tribal Government,FY2018Q1
2017,014,,3920,0008,Human services,FY2018Q1
2017,014,,3920,0009,Trust - Natural resources management,FY2018Q1
2017,014,,3920,0010,Trust - Real estate services,FY2018Q1
2017,014,,3920,0011,Education,FY2018Q1
2017,014,,3920,0012,Public safety and justice,FY2018Q1
2017,014,,3920,0013,Community and economic development,FY2018Q1
2017,014,,3920,0014,Executive direction and administrative services,FY2018Q1
2017,014,,3920,0807,Operation of Indian Programs (Reimbursable),FY2018Q1
2017,014,,2204,0001,Payments for White Earth Settlement,FY2018Q1
2017,014,,2640,0001,Abandoned Well Remediation Fund (Direct),FY2018Q1
2017,014,,1110,0001,Construction (Direct),FY2018Q1
2017,014,,4053,0801,Production and sales,FY2018Q1
2017,014,,4053,0802,Transmission and storage,FY2018Q1
2017,014,,4053,0803,Administration and other expenses,FY2018Q1
2017,014,,5033,0001,Land acquisition,FY2018Q1
2017,014,,5033,0002,Acquisition management,FY2018Q1
2017,014,,1109,0011,Land resources,FY2018Q1
2017,014,,1109,0012,Wildlife and fisheries,FY2018Q1
2017,014,,1109,0013,Threatened and endangered species,FY2018Q1
2017,014,,1109,0014,Recreation management,FY2018Q1
2017,014,,1109,0015,Energy and minerals,FY2018Q1
2017,014,,1109,0016,Realty and ownership management,FY2018Q1
2017,014,,1109,0017,Resource protection,FY2018Q1
2017,014,,1109,0018,Transportation and facilities maintenance,FY2018Q1
2017,014,,1109,0020,Workforce and organizational support,FY2018Q1
2017,014,,1109,0026,Challenge Cost Share,FY2018Q1
2017,014,,1109,0030,National Monuments & NCA,FY2018Q1
2017,014,,1109,0801,Management of Lands and Resources (Reimbursable),FY2018Q1
2017,014,,1109,0802,Communication site rental fees,FY2018Q1
2017,014,,1109,0803,Mining law administration,FY2018Q1
2017,014,,1109,0804,APD fees,FY2018Q1
2017,014,,1109,0805,Cadastral reimbursable program,FY2018Q1
2017,014,,1917,0001,Renewable Energy,FY2018Q1
2017,014,,1917,0002,Conventional Energy,FY2018Q1
2017,014,,5016,0004,"From grazing fees, etc., public lands outside grazing districts 5016",FY2018Q1
2017,014,,5032,0005,"From grazing fees, etc., public lands within grazing districts 5032",FY2018Q1
2017,014,,5044,0001,"Payments to O&C Counties, Title I/III 5884",FY2018Q1
2017,014,,5044,0003,"Payment to O&C and CBWR Counties, Title II 5485",FY2018Q1
2017,014,,5044,0004,"From grazing fees, etc., public lands outside grazing districts 5016",FY2018Q1
2017,014,,5044,0005,"From grazing fees, etc., public lands within grazing districts 5032",FY2018Q1
2017,014,,5044,0009,Proceeds from sales 5133,FY2018Q1
2017,014,,5044,0010,Payments to counties from national grasslands 5896,FY2018Q1
2017,014,,5044,0013,Payments to State and Counties from Nevada Land Sales,FY2018Q1
2017,014,,5129,0001,"Payments to O&C Counties, Title I/III 5884",FY2018Q1
2017,014,,5129,0003,"Payment to O&C and CBWR Counties, Title II 5485",FY2018Q1
2017,014,,5129,0004,"From grazing fees, etc., public lands outside grazing districts 5016",FY2018Q1
2017,014,,5129,0005,"From grazing fees, etc., public lands within grazing districts 5032",FY2018Q1
2017,014,,5129,0009,Proceeds from sales 5133,FY2018Q1
2017,014,,5129,0010,Payments to counties from national grasslands 5896,FY2018Q1
2017,014,,5129,0013,Payments to State and Counties from Nevada Land Sales,FY2018Q1
2017,014,,5133,0009,Proceeds from sales 5133,FY2018Q1
2017,014,,5485,0003,"Payment to O&C and CBWR Counties, Title II 5485",FY2018Q1
2017,014,,5561,0001,"Payments to O&C Counties, Title I/III 5884",FY2018Q1
2017,014,,5561,0003,"Payment to O&C and CBWR Counties, Title II 5485",FY2018Q1
2017,014,,5561,0004,"From grazing fees, etc., public lands outside grazing districts 5016",FY2018Q1
2017,014,,5561,0005,"From grazing fees, etc., public lands within grazing districts 5032",FY2018Q1
2017,014,,5561,0009,Proceeds from sales 5133,FY2018Q1
2017,014,,5561,0010,Payments to counties from national grasslands 5896,FY2018Q1
2017,014,,5561,0013,Payments to State and Counties from Nevada Land Sales,FY2018Q1
2017,014,,5884,0001,"Payments to O&C Counties, Title I/III 5884",FY2018Q1
2017,014,,5896,0010,Payments to counties from national grasslands 5896,FY2018Q1
2017,014,,5898,0001,"Payments to O&C Counties, Title I/III 5884",FY2018Q1
2017,014,,5898,0003,"Payment to O&C and CBWR Counties, Title II 5485",FY2018Q1
