PA_CODE,FYQ,OMB_BUREAU_TITLE_OPTNL,OMB_ACCOUNT_TITLE_OPTNL,AGENCY_CODE,ALLOCATION_ID,ACCOUNT_CODE,PA_TITLE
0706,FY18Q1,,,072,,1264,Interest on reestimates of direct loan subsidy
0708,FY18Q1,,,072,,1264,Interest on reestimates of loan guarantee subsidy
0702,FY18Q1,,,072,,1264,Loan guarantee subsidy
0705,FY18Q1,,,072,,1264,Reestimates of direct loan subsidy
0707,FY18Q1,,,072,,1264,Reestimates of loan guarantee subsidy
0703,FY18Q1,,,072,,1264,Subsidy for modifications of direct loans
0704,FY18Q1,,,072,,1264,Subsidy for modifications of loan guarantees
0001,FY18Q1,,,579,,1299,General Fund Payment
0001,FY18Q1,,,091,,1300,English language acquisition grants
0002,FY18Q1,,,082,,1300,Foreclosure Prevention
0001,FY18Q1,,,015,,1300,National Security Division
0001,FY18Q1,,,458,,1300,Operating Expenses (Direct)
0801,FY18Q1,,,458,,1300,Operating Expenses (Reimbursable)
0101,FY18Q1,,,376,,1300,Operations
0001,FY18Q1,,,082,,1300,Payment for operations and grants
0801,FY18Q1,,,015,,1300,Salaries and Expenses (Reimbursable)
0001,FY18Q1,,,069,,1301,Air Traffic Organization (ATO)
0005,FY18Q1,,,069,,1301,Commercial space transportation
0003,FY18Q1,,,069,,1301,Finance & Management
0002,FY18Q1,,,069,,1301,NextGen
0801,FY18Q1,,,069,,1301,Operations (Reimbursable)
0004,FY18Q1,,,069,,1301,Regulation and certification
0006,FY18Q1,,,069,,1301,Security & Hazardous Materials Safety
0007,FY18Q1,,,069,,1301,Staff offices
0001,FY18Q1,,,069,,1303,Air Traffic Organization (ATO)
0005,FY18Q1,,,069,,1303,Commercial space transportation
0003,FY18Q1,,,069,,1303,Finance & Management
0002,FY18Q1,,,069,,1303,NextGen
0801,FY18Q1,,,069,,1303,Operations (Reimbursable)
0004,FY18Q1,,,069,,1303,Regulation and certification
0006,FY18Q1,,,069,,1303,Security & Hazardous Materials Safety
0007,FY18Q1,,,069,,1303,Staff offices
0004,FY18Q1,,,017,,1319,Advanced Component Development and Prototypes
0003,FY18Q1,,,017,,1319,Advanced technology development
0002,FY18Q1,,,017,,1319,Applied Research
0001,FY18Q1,,,017,,1319,Basic research
0001,FY18Q1,,,017,,1319,Basic Research
0006,FY18Q1,,,017,,1319,Management support
0007,FY18Q1,,,017,,1319,Operational system development
0801,FY18Q1,,,017,,1319,"Research, development, test and evaluation, Navy (Reimbursable)"
0005,FY18Q1,,,017,,1319,System development and demonstration
0004,FY18Q1,,,017,,1320,Advanced Component Development and Prototypes
0003,FY18Q1,,,017,,1320,Advanced technology development
0002,FY18Q1,,,017,,1320,Applied Research
0001,FY18Q1,,,017,,1320,Basic Research
0006,FY18Q1,,,017,,1320,Management support
0007,FY18Q1,,,017,,1320,Operational system development
0801,FY18Q1,,,017,,1320,"Research, development, test and evaluation, Navy (Reimbursable)"
0005,FY18Q1,,,017,,1320,System development and demonstration
0709,FY18Q1,,,012,,1336,Administrative expenses
0708,FY18Q1,,,012,,1336,Interest on reestimates of loan guarantee subsidy
0702,FY18Q1,,,012,,1336,Loan guarantee subsidy
0707,FY18Q1,,,012,,1336,Reestimates of loan guarantee subsidy
0002,FY18Q1,,,428,,1350,Foreclosure Prevention
0001,FY18Q1,,,428,,1350,Payment for operations and grants
0009,FY18Q1,,,075,,1362,Health Surveillance and Program Support
0006,FY18Q1,,,075,,1362,Mental Health
0011,FY18Q1,,,075,,1362,Prevention Fund
0810,FY18Q1,,,075,,1362,Reimbursable:  PHS Evaluation
0802,FY18Q1,,,075,,1362,Reimbursables
0011,FY18Q1,,,075,,1362,SAMHSA Prevention Fund
0810,FY18Q1,,,075,,1362,SAMHSA Reimbursable:  PHS Evaluation
0802,FY18Q1,,,075,,1362,SAMHSA Reimbursables
0008,FY18Q1,,,075,,1362,Substance Abuse Prevention
0007,FY18Q1,,,075,,1362,Substance Abuse Treatment
0009,FY18Q1,,,075,,1363,Health Surveillance and Program Support
0006,FY18Q1,,,075,,1363,Mental Health
0011,FY18Q1,,,075,,1363,Prevention Fund
0810,FY18Q1,,,075,,1363,Reimbursable:  PHS Evaluation
0802,FY18Q1,,,075,,1363,Reimbursables
0011,FY18Q1,,,075,,1363,SAMHSA Prevention Fund
0810,FY18Q1,,,075,,1363,SAMHSA Reimbursable:  PHS Evaluation
0802,FY18Q1,,,075,,1363,SAMHSA Reimbursables
0008,FY18Q1,,,075,,1363,Substance Abuse Prevention
0007,FY18Q1,,,075,,1363,Substance Abuse Treatment
0009,FY18Q1,,,075,,1364,Health Surveillance and Program Support
0006,FY18Q1,,,075,,1364,Mental Health
0011,FY18Q1,,,075,,1364,Prevention Fund
0810,FY18Q1,,,075,,1364,Reimbursable:  PHS Evaluation
0802,FY18Q1,,,075,,1364,Reimbursables
0011,FY18Q1,,,075,,1364,SAMHSA Prevention Fund
0810,FY18Q1,,,075,,1364,SAMHSA Reimbursable:  PHS Evaluation
0802,FY18Q1,,,075,,1364,SAMHSA Reimbursables
0008,FY18Q1,,,075,,1364,Substance Abuse Prevention
0007,FY18Q1,,,075,,1364,Substance Abuse Treatment
0009,FY18Q1,,,075,,1365,Health Surveillance and Program Support
0006,FY18Q1,,,075,,1365,Mental Health
0011,FY18Q1,,,075,,1365,Prevention Fund
0810,FY18Q1,,,075,,1365,Reimbursable:  PHS Evaluation
0802,FY18Q1,,,075,,1365,Reimbursables
0011,FY18Q1,,,075,,1365,SAMHSA Prevention Fund
0810,FY18Q1,,,075,,1365,SAMHSA Reimbursable:  PHS Evaluation
0802,FY18Q1,,,075,,1365,SAMHSA Reimbursables
0008,FY18Q1,,,075,,1365,Substance Abuse Prevention
0007,FY18Q1,,,075,,1365,Substance Abuse Treatment
0001,FY18Q1,,,069,,1399,Air Traffic Organization (ATO)
0005,FY18Q1,,,069,,1399,Commercial space transportation
0003,FY18Q1,,,069,,1399,Finance & Management
0002,FY18Q1,,,069,,1399,NextGen
0801,FY18Q1,,,069,,1399,Operations (Reimbursable)
0004,FY18Q1,,,069,,1399,Regulation and certification
0006,FY18Q1,,,069,,1399,Security & Hazardous Materials Safety
0007,FY18Q1,,,069,,1399,Staff offices
0910,FY18Q1,,,339,,1400,Appropriations used to liquidate unpaid lease obligations
0003,FY18Q1,,,012,,1400,Crop production
0006,FY18Q1,,,012,,1400,Crop protection
0011,FY18Q1,,,012,,1400,Decentralized GSA and Security Payments
0008,FY18Q1,,,012,,1400,Environmental stewardship
0004,FY18Q1,,,012,,1400,Food safety
0002,FY18Q1,,,069,,1400,Grants
0012,FY18Q1,,,012,,1400,Homeland security
0007,FY18Q1,,,012,,1400,Human nutrition research
0002,FY18Q1,,,339,,1400,Information Technology
0001,FY18Q1,,,091,,1400,Inspector General
0003,FY18Q1,,,339,,1400,Inspector General
0002,FY18Q1,,,012,,1400,Livestock production
0005,FY18Q1,,,012,,1400,Livestock protection
0014,FY18Q1,,,012,,1400,Miscellaneous Fees
0014,FY18Q1,,,012,,1400,Miscellaneous Fees/Supplementals
0009,FY18Q1,,,012,,1400,National Agricultural Library
0001,FY18Q1,,,069,,1400,Operations
0001,FY18Q1,,,322,,1400,Other Commissions and Boards (Direct)
0001,FY18Q1,,,012,,1400,Product quality/value added
0801,FY18Q1,,,069,,1400,Reimbursable program
0010,FY18Q1,,,012,,1400,Repair and maintenance of facilities
0001,FY18Q1,,,339,,1400,Salaries and Expenses
0881,FY18Q1,,,012,,1400,Salaries and Expenses (Reimbursable)
0001,FY18Q1,,,012,,1401,Building and facilities projects
0001,FY18Q1,,,091,,1401,Inspector General
0001,FY18Q1,,,069,,1401,Operations
0801,FY18Q1,,,069,,1401,Reimbursable program
0002,FY18Q1,,,069,,1401,Research and development
0003,FY18Q1,,,012,,1404,Capacity BuildingFood Security
0801,FY18Q1,,,012,,1404,Salaries and Expenses (Reimbursable)
0002,FY18Q1,,,012,,1404,Trade Policy
0001,FY18Q1,,,012,,1404,Trade Promotion
0001,FY18Q1,,,017,,1405,Reserve component training and support
0001,FY18Q1,,,017,,1405,Reserve Component Training and Support
0801,FY18Q1,,,017,,1405,"Reserve Personnel, Navy (Reimbursable)"
0007,FY18Q1,,,013,,1450,Mission Support
0807,FY18Q1,,,013,,1450,Mission Support
0005,FY18Q1,,,013,096,1450,National Environmental Satellite Service
0005,FY18Q1,,,013,,1450,National Environmental Satellite Service
0805,FY18Q1,,,013,096,1450,National Environmental Satellite Service
0805,FY18Q1,,,013,,1450,National Environmental Satellite Service
0002,FY18Q1,,,013,096,1450,National Marine Fisheries Service
0002,FY18Q1,,,013,,1450,National Marine Fisheries Service
0802,FY18Q1,,,013,096,1450,National Marine Fisheries Service
0802,FY18Q1,,,013,,1450,National Marine Fisheries Service
0001,FY18Q1,,,013,096,1450,National Ocean Service
0001,FY18Q1,,,013,,1450,National Ocean Service
0801,FY18Q1,,,013,096,1450,National Ocean Service
0801,FY18Q1,,,013,,1450,National Ocean Service
0004,FY18Q1,,,013,096,1450,National Weather Service
0004,FY18Q1,,,013,,1450,National Weather Service
0804,FY18Q1,,,013,096,1450,National Weather Service
0804,FY18Q1,,,013,,1450,National Weather Service
0003,FY18Q1,,,013,096,1450,Oceanic and Atmospheric Research
0003,FY18Q1,,,013,,1450,Oceanic and Atmospheric Research
0803,FY18Q1,,,013,096,1450,Oceanic and Atmospheric Research
0803,FY18Q1,,,013,,1450,Oceanic and Atmospheric Research
0008,FY18Q1,,,013,,1450,Office of Marine and Aviation Operations
0808,FY18Q1,,,013,,1450,Office of Marine and Aviation Operations
0006,FY18Q1,,,013,096,1450,Program support
0006,FY18Q1,,,013,,1450,Program support
0806,FY18Q1,,,013,096,1450,Program support
0806,FY18Q1,,,013,,1450,Program support
0009,FY18Q1,,,013,096,1450,Retired pay for NOAA Corps Officers
0009,FY18Q1,,,013,,1450,Retired pay for NOAA Corps Officers
0011,FY18Q1,,,013,,1450,Spectrum Efficient National Surveillance Radar Program
0010,FY18Q1,,,013,,1450,Spectrum Relocation Fund
0012,FY18Q1,,,013,,1450,SPECTRUM Pipeline
0008,FY18Q1,,,013,,1451,Grants to States and Tribes
0001,FY18Q1,,,011,,1453,Council on Environmental Quality and Office of Environmental Quality
0801,FY18Q1,,,011,,1453,Council on Environmental Quality and Office of Environmental Quality (Reimbursable)
0801,FY18Q1,,,017,,1453,"Military Personnel, Navy (Reimbursable)"
0006,FY18Q1,,,017,,1453,Other military personnel costs
0006,FY18Q1,,,017,,1453,Other Military Personnel Costs
0003,FY18Q1,,,017,,1453,Pay and allowances of cadets
0002,FY18Q1,,,017,,1453,Pay and allowances of enlisted personnel
0001,FY18Q1,,,017,,1453,Pay and allowances of officers
0003,FY18Q1,,,017,,1453,Pay and Allowances of Cadets
0005,FY18Q1,,,017,,1453,Permanent change of station travel
0004,FY18Q1,,,017,,1453,Subsistence of enlisted personnel
0005,FY18Q1,,,013,,1454,National  Environmental Satellite Service
0004,FY18Q1,,,013,,1454,National  Weather Service
0001,FY18Q1,,,013,,1454,National Ocean Service
0003,FY18Q1,,,013,,1454,Office of Oceanic and Atmospheric Research
0006,FY18Q1,,,013,,1454,Program Support
0001,FY18Q1,,,011,,1454,Special Assistance to the President and the Official Residence O (Direct)
0801,FY18Q1,,,011,,1454,Special Assistance to the President and the Official Residence O (Reimbursable)
0007,FY18Q1,,,013,,1454,Spectrum Relocation Fund
0001,FY18Q1,,,013,,1455,Gulf Coast Restoration
0706,FY18Q1,,,013,,1456,Interest on reestimates of direct loan subsidy
0705,FY18Q1,,,013,,1456,Reestimates of direct loan subsidy
0001,FY18Q1,,,013,,1456,Rounding Adjustment
0703,FY18Q1,,,013,,1456,Subsidy for modifications of direct loans
0001,FY18Q1,,,011,,1457,Operations
0801,FY18Q1,,,011,,1457,Operations (Reimbursable) - Policy Research
0006,FY18Q1,,,011,,1460,Anti-Doping Activities
0003,FY18Q1,,,011,,1460,Drug Court Training & Technical Assistance
0002,FY18Q1,,,011,,1460,Drug-Free Communities Program
0007,FY18Q1,,,013,,1460,Mission Support
0005,FY18Q1,,,013,,1460,National  Environmental Satellite Service
0004,FY18Q1,,,013,,1460,National  Weather Service
0001,FY18Q1,,,013,,1460,National Ocean Service
0008,FY18Q1,,,013,,1460,Office of Marine and Aviation Operations
0003,FY18Q1,,,013,,1460,Office of Oceanic and Atmospheric Research
0801,FY18Q1,,,011,,1460,Other Federal Drug Programs - Reimbursable
0006,FY18Q1,,,013,,1460,Program Support
0008,FY18Q1,,,011,,1460,Section 1105 of Public Law 109-469
0007,FY18Q1,,,013,,1460,Spectrum Relocation Fund
0009,FY18Q1,,,011,,1460,World Anti-Doping Agency Dues
0001,FY18Q1,,,011,,1461,Counterdrug Technology Assessment Center (Direct)
0801,FY18Q1,,,011,,1461,Counterdrug Technology Assessment Center (Reimbursable)
0001,FY18Q1,,,013,,1465,"Medicare-eligible Retiree Health Fund Contribution, NOAA (Direct)"
0001,FY18Q1,,,011,,1475,Global Agriculture and Food Security Program (Direct)
0005,FY18Q1,,,012,,1500,Agriculture Food and Research Initiative
0021,FY18Q1,,,012,,1500,Alfalfa Forage and Research Program
0006,FY18Q1,,,012,,1500,Animal health and disease research
0001,FY18Q1,,,013,,1500,Bureau of Economic Analysis
0022,FY18Q1,,,012,,1500,Capacity Building for Non-Land Grant Colleges of Agriculture
0002,FY18Q1,,,012,,1500,Cooperative forestry research
0016,FY18Q1,,,012,,1500,Farm Business Management and Benchmarking
0007,FY18Q1,,,012,,1500,Federal Administration
0804,FY18Q1,,,022,,1500,General administrative
0801,FY18Q1,,,022,,1500,Goodwill settlements
0008,FY18Q1,,,012,,1500,Higher education
0009,FY18Q1,,,012,,1500,Native American Institutions Endowment Fund
0003,FY18Q1,,,012,,1500,Payments to 1890 colleges and Tuskegee Univ. and West Virginia State University
0001,FY18Q1,,,012,,1500,Payments under the Hatch Act
0002,FY18Q1,,,013,,1500,Policy support
0001,FY18Q1,,,091,,1500,Program administration
0803,FY18Q1,,,022,,1500,Receivership management
0801,FY18Q1,,,013,,1500,Reimbursable
0801,FY18Q1,,,012,,1500,Research and Education Activities (Reimbursable)
0004,FY18Q1,,,012,,1500,Special research grants
0015,FY18Q1,,,012,,1500,Sun Grant Program
0012,FY18Q1,,,012,,1500,Veterinary Medical Services Act
0013,FY18Q1,,,012,,1500,Veterinary Services Grant Program
0003,FY18Q1,,,075,,1501,Access and visitation grants
0002,FY18Q1,,,075,,1501,Child support incentive payments
0801,FY18Q1,,,075,,1501,Offset obligations (CSE grants to States)
0102,FY18Q1,,,075,,1501,Payments to territories
0103,FY18Q1,,,075,,1501,Repatriation
0001,FY18Q1,,,075,,1501,State child support administrative costs
0050,FY18Q1,,,012,,1502,Crop Protection/Pest Management
0085,FY18Q1,,,012,,1502,Emergency Citrus Research and Extension Program
0071,FY18Q1,,,012,,1502,Homeland Security
0001,FY18Q1,,,075,,1502,LIHEAP Block Grant
0070,FY18Q1,,,012,,1502,Methyl bromide transition program
0089,FY18Q1,,,012,,1502,Organic Research and Extension Initiative
0088,FY18Q1,,,012,,1502,Organic transition
0087,FY18Q1,,,012,,1502,Regional Rural development centers
0086,FY18Q1,,,012,,1502,Specialty Crop Research Initiative
0003,FY18Q1,,,075,,1502,Utility Innovation Fund
0020,FY18Q1,,,012,,1502,Water quality
0002,FY18Q1,,,075,,1503,Assistance for treatment of torture victims
0001,FY18Q1,,,075,,1503,Refugee and entrant assistance
0005,FY18Q1,,,075,,1503,Trafficking Victims program
0003,FY18Q1,,,075,,1503,Unaccompanied alien children
0003,FY18Q1,,,075,,1503,Unaccompanied Children
0801,FY18Q1,,,017,,1506,"Aircraft Procurement, Navy (Reimbursable)"
0006,FY18Q1,,,017,,1506,Aircraft spares and repair parts
0007,FY18Q1,,,017,,1506,Aircraft support equipment and facilities
0002,FY18Q1,,,017,,1506,Airlift aircraft
0001,FY18Q1,,,017,,1506,Combat aircraft
0005,FY18Q1,,,017,,1506,Modification of aircraft
0004,FY18Q1,,,017,,1506,Other aircraft
0003,FY18Q1,,,017,,1506,Trainer aircraft
0001,FY18Q1,,,017,,1507,Ballistic missiles
0002,FY18Q1,,,017,,1507,Other missiles
0004,FY18Q1,,,017,,1507,Other weapons
0006,FY18Q1,,,017,,1507,Spares and repair parts
0003,FY18Q1,,,017,,1507,Torpedoes and related equipment
0801,FY18Q1,,,017,,1507,"Weapons Procurement, Navy (Reimbursable)"
0002,FY18Q1,,,017,,1508,"Ammunition, Marine Corps"
0001,FY18Q1,,,017,,1508,"Procurement of ammunition, Navy"
0001,FY18Q1,,,017,,1508,"Procurement of Ammunition, Navy"
0801,FY18Q1,,,017,,1508,"Procurement of Ammunition, Navy and Marine Corps (Reimbursable)"
0002,FY18Q1,,,075,,1511,Assistance for treatment of torture victims
0001,FY18Q1,,,075,,1511,Refugee and entrant assistance
0005,FY18Q1,,,075,,1511,Trafficking Victims program
0003,FY18Q1,,,075,,1511,Unaccompanied Children
0006,FY18Q1,,,075,,1512,Abstinence Education
0004,FY18Q1,,,075,,1512,Family Connection Grants
0001,FY18Q1,,,075,,1512,Grants to States and Tribes
0005,FY18Q1,,,075,,1512,Personal Responsibility Education (PREP)
0005,FY18Q1,,,075,,1512,PREP
0002,FY18Q1,,,075,,1512,"Research, training and technical assistance"
0003,FY18Q1,,,075,,1512,State court improvement activities
0001,FY18Q1,,,075,014,1515,Block grant payments to States
0001,FY18Q1,,,075,,1515,Block grant payments to States
0002,FY18Q1,,,075,014,1515,Child care pilots for working families
0002,FY18Q1,,,075,,1515,Child care pilots for working families
0001,FY18Q1,,,075,,1515,Child Care Block grant payments to States
0004,FY18Q1,,,075,,1515,Child Care Research and evaluation fund
0004,FY18Q1,,,075,014,1515,Research and evaluation fund
0004,FY18Q1,,,075,,1515,Research and evaluation fund
0001,FY18Q1,,,075,014,1516,Block grant payments to States
0002,FY18Q1,,,075,014,1516,Child care pilots for working families
0001,FY18Q1,,,075,,1516,Child Care Block grant payments to States
0004,FY18Q1,,,075,,1516,Child Care Research and evaluation fund
0004,FY18Q1,,,075,014,1516,Research and evaluation fund
0002,FY18Q1,,,016,,1521,Federal Employees' Compensation Act benefits
0801,FY18Q1,,,016,,1521,Federal Employees' Compensation Act benefits
0802,FY18Q1,,,016,,1521,FECA Fair Share (administrative expenses)
0001,FY18Q1,,,016,,1521,Longshore and harbor workers' compensation benefits
0002,FY18Q1,,,075,,1522,Commission
0001,FY18Q1,,,075,,1522,Contingency fund
0001,FY18Q1,,,075,,1522,Contingency Fund for State Welfare Programs
0001,FY18Q1,,,075,,1523,Contingency Fund for State Welfare Programs
0001,FY18Q1,,,016,,1523,Part B benefits
0002,FY18Q1,,,016,,1523,Part E benefits
0003,FY18Q1,,,016,,1523,RECA section 5 benefits
0004,FY18Q1,,,016,,1523,RECA supplemental benefits (Part B)
0002,FY18Q1,,,016,,1524,Energy Part B
0004,FY18Q1,,,016,,1524,Energy Part E
0002,FY18Q1,,,075,,1534,Health Profession Opportunity Grants
0001,FY18Q1,,,075,,1534,Social Services Block Grant
0115,FY18Q1,,,075,075,1536,Abandoned infants assistance
0115,FY18Q1,,,075,,1536,Abandoned infants assistance
0128,FY18Q1,,,075,,1536,ACF Federal administration
0116,FY18Q1,,,075,,1536,Adoption and Legal Guardianship Incentives
0116,FY18Q1,,,075,075,1536,Adoption incentives
0116,FY18Q1,,,075,,1536,Adoption incentives
0114,FY18Q1,,,075,075,1536,Adoption opportunities
0114,FY18Q1,,,075,,1536,Adoption opportunities
0306,FY18Q1,,,075,075,1536,Assets for independence
0306,FY18Q1,,,075,,1536,Assets for independence
0129,FY18Q1,,,075,075,1536,Center for faith-based and community initiatives
0129,FY18Q1,,,075,,1536,Center for faith-based and community initiatives
0110,FY18Q1,,,075,075,1536,Child abuse discretionary activities
0110,FY18Q1,,,075,,1536,Child abuse discretionary activities
